crop,yield,year,state,county
CORN,"214,000",2022,ILLINOIS,HENRY
CORN,"224,500",2021,ILLINOIS,HENRY
CORN,"224,500",2020,ILLINOIS,HENRY
CORN,"93,200",2023,ILLINOIS,JO DAVIESS
CORN,"87,500",2022,ILLINOIS,JO DAVIESS
CORN,"95,200",2021,ILLINOIS,JO DAVIESS
CORN,"103,400",2020,ILLINOIS,JO DAVIESS
CORN,"231,500",2023,ILLINOIS,LEE
CORN,"224,000",2022,ILLINOIS,LEE
CORN,"225,500",2021,ILLINOIS,LEE
CORN,"243,000",2020,ILLINOIS,LEE
CORN,"137,300",2023,ILLINOIS,MERCER
CORN,"134,000",2022,ILLINOIS,MERCER
CORN,"145,300",2020,ILLINOIS,MERCER
CORN,"215,000",2023,ILLINOIS,OGLE
CORN,"199,000",2022,ILLINOIS,OGLE
CORN,"213,500",2021,ILLINOIS,OGLE
CORN,"230,500",2020,ILLINOIS,OGLE
CORN,"30,800",2023,ILLINOIS,PUTNAM
CORN,"30,700",2022,ILLINOIS,PUTNAM
CORN,"31,800",2021,ILLINOIS,PUTNAM
CORN,"32,500",2020,ILLINOIS,PUTNAM
CORN,"66,900",2023,ILLINOIS,ROCK ISLAND
CORN,"65,500",2022,ILLINOIS,ROCK ISLAND
CORN,"66,600",2021,ILLINOIS,ROCK ISLAND
CORN,"65,500",2020,ILLINOIS,ROCK ISLAND
CORN,"157,700",2023,ILLINOIS,STEPHENSON
CORN,"150,800",2022,ILLINOIS,STEPHENSON
CORN,"154,000",2021,ILLINOIS,STEPHENSON
CORN,"161,100",2020,ILLINOIS,STEPHENSON
CORN,"210,500",2023,ILLINOIS,WHITESIDE
CORN,"207,000",2022,ILLINOIS,WHITESIDE
CORN,"213,500",2021,ILLINOIS,WHITESIDE
CORN,"223,000",2020,ILLINOIS,WHITESIDE
CORN,"88,100",2023,ILLINOIS,WINNEBAGO
CORN,"84,000",2022,ILLINOIS,WINNEBAGO
CORN,"84,100",2021,ILLINOIS,WINNEBAGO
CORN,"90,500",2020,ILLINOIS,WINNEBAGO
CORN,"69,700",2023,ILLINOIS,BOONE
CORN,"67,400",2022,ILLINOIS,BOONE
CORN,"74,100",2021,ILLINOIS,BOONE
CORN,"75,000",2020,ILLINOIS,BOONE
CORN,"2,860",2021,ILLINOIS,COOK
CORN,"190,800",2023,ILLINOIS,DE KALB
CORN,"182,500",2022,ILLINOIS,DE KALB
CORN,"189,900",2021,ILLINOIS,DE KALB
CORN,"202,000",2020,ILLINOIS,DE KALB
CORN,"1,570",2022,ILLINOIS,DU PAGE
CORN,"92,800",2022,ILLINOIS,GRUNDY
CORN,"101,700",2021,ILLINOIS,GRUNDY
CORN,"96,200",2020,ILLINOIS,GRUNDY
CORN,"72,800",2023,ILLINOIS,KANE
CORN,"68,400",2022,ILLINOIS,KANE
CORN,"71,000",2021,ILLINOIS,KANE
CORN,"74,600",2020,ILLINOIS,KANE
CORN,"70,600",2023,ILLINOIS,KENDALL
CORN,"69,000",2022,ILLINOIS,KENDALL
CORN,"69,500",2021,ILLINOIS,KENDALL
CORN,"68,400",2020,ILLINOIS,KENDALL
CORN,"8,970",2023,ILLINOIS,LAKE
CORN,"7,500",2022,ILLINOIS,LAKE
CORN,"6,310",2021,ILLINOIS,LAKE
CORN,"8,300",2020,ILLINOIS,LAKE
CORN,"277,500",2023,ILLINOIS,LA SALLE
CORN,"275,000",2022,ILLINOIS,LA SALLE
CORN,"283,000",2020,ILLINOIS,LA SALLE
CORN,"85,000",2020,ILLINOIS,MCHENRY
CORN,"89,700",2023,ILLINOIS,WILL
CORN,"87,600",2022,ILLINOIS,WILL
CORN,"88,000",2021,ILLINOIS,WILL
CORN,"89,200",2020,ILLINOIS,WILL
CORN,"152,100",2023,ILLINOIS,ADAMS
CORN,"145,400",2022,ILLINOIS,ADAMS
CORN,"153,200",2020,ILLINOIS,ADAMS
CORN,"38,600",2023,ILLINOIS,BROWN
CORN,"33,100",2022,ILLINOIS,BROWN
CORN,"37,600",2021,ILLINOIS,BROWN
CORN,"35,300",2020,ILLINOIS,BROWN
CORN,"132,800",2023,ILLINOIS,FULTON
CORN,"130,100",2022,ILLINOIS,FULTON
CORN,"129,300",2021,ILLINOIS,FULTON
CORN,"132,100",2020,ILLINOIS,FULTON
CORN,"162,100",2023,ILLINOIS,HANCOCK
CORN,"163,000",2022,ILLINOIS,HANCOCK
CORN,"162,400",2021,ILLINOIS,HANCOCK
CORN,"165,000",2020,ILLINOIS,HANCOCK
CORN,"91,600",2023,ILLINOIS,HENDERSON
CORN,"90,700",2022,ILLINOIS,HENDERSON
CORN,"96,200",2020,ILLINOIS,HENDERSON
CORN,"152,100",2023,ILLINOIS,KNOX
CORN,"148,200",2022,ILLINOIS,KNOX
CORN,"154,500",2021,ILLINOIS,KNOX
CORN,"153,800",2020,ILLINOIS,KNOX
CORN,"130,900",2023,ILLINOIS,MCDONOUGH
CORN,"135,500",2022,ILLINOIS,MCDONOUGH
CORN,"138,100",2020,ILLINOIS,MCDONOUGH
CORN,"62,100",2023,ILLINOIS,SCHUYLER
CORN,"57,900",2022,ILLINOIS,SCHUYLER
CORN,"59,700",2021,ILLINOIS,SCHUYLER
CORN,"60,900",2020,ILLINOIS,SCHUYLER
CORN,"143,800",2022,ILLINOIS,WARREN
CORN,"149,300",2020,ILLINOIS,WARREN
CORN,"100,600",2022,ILLINOIS,DE WITT
CORN,"99,000",2021,ILLINOIS,DE WITT
CORN,"100,700",2020,ILLINOIS,DE WITT
CORN,"175,200",2023,ILLINOIS,LOGAN
CORN,"175,700",2022,ILLINOIS,LOGAN
CORN,"165,100",2021,ILLINOIS,LOGAN
CORN,"183,100",2020,ILLINOIS,LOGAN
CORN,"315,000",2023,ILLINOIS,MCLEAN
CORN,"305,500",2022,ILLINOIS,MCLEAN
CORN,"313,000",2021,ILLINOIS,MCLEAN
CORN,"311,500",2020,ILLINOIS,MCLEAN
CORN,"137,000",2023,ILLINOIS,MACON
CORN,"139,900",2022,ILLINOIS,MACON
CORN,"133,200",2021,ILLINOIS,MACON
CORN,"146,300",2020,ILLINOIS,MACON
CORN,"89,900",2022,ILLINOIS,MARSHALL
CORN,"93,200",2021,ILLINOIS,MARSHALL
CORN,"91,900",2020,ILLINOIS,MARSHALL
CORN,"124,300",2023,ILLINOIS,MASON
CORN,"112,400",2022,ILLINOIS,MASON
CORN,"116,300",2021,ILLINOIS,MASON
CORN,"119,900",2020,ILLINOIS,MASON
CORN,"76,500",2023,ILLINOIS,MENARD
CORN,"71,300",2022,ILLINOIS,MENARD
CORN,"75,400",2021,ILLINOIS,MENARD
CORN,"77,200",2020,ILLINOIS,MENARD
CORN,"102,800",2023,ILLINOIS,PEORIA
CORN,"99,600",2022,ILLINOIS,PEORIA
CORN,"101,200",2021,ILLINOIS,PEORIA
CORN,"105,300",2020,ILLINOIS,PEORIA
CORN,"85,300",2023,ILLINOIS,STARK
CORN,"84,700",2022,ILLINOIS,STARK
CORN,"85,000",2021,ILLINOIS,STARK
CORN,"86,700",2020,ILLINOIS,STARK
CORN,"140,000",2023,ILLINOIS,TAZEWELL
CORN,"136,900",2022,ILLINOIS,TAZEWELL
CORN,"141,100",2021,ILLINOIS,TAZEWELL
CORN,"138,600",2020,ILLINOIS,TAZEWELL
CORN,"118,400",2023,ILLINOIS,WOODFORD
CORN,"122,700",2022,ILLINOIS,WOODFORD
CORN,"116,000",2021,ILLINOIS,WOODFORD
CORN,"121,900",2020,ILLINOIS,WOODFORD
CORN,"264,500",2023,ILLINOIS,CHAMPAIGN
CORN,"264,500",2022,ILLINOIS,CHAMPAIGN
CORN,"262,000",2021,ILLINOIS,CHAMPAIGN
CORN,"271,500",2020,ILLINOIS,CHAMPAIGN
CORN,"136,600",2023,ILLINOIS,FORD
CORN,"134,900",2022,ILLINOIS,FORD
CORN,"133,300",2021,ILLINOIS,FORD
CORN,"134,000",2020,ILLINOIS,FORD
CORN,"313,000",2023,ILLINOIS,IROQUOIS
CORN,"305,000",2022,ILLINOIS,IROQUOIS
CORN,"314,000",2021,ILLINOIS,IROQUOIS
CORN,"313,000",2020,ILLINOIS,IROQUOIS
CORN,"170,600",2023,ILLINOIS,KANKAKEE
CORN,"172,900",2022,ILLINOIS,KANKAKEE
CORN,"173,300",2021,ILLINOIS,KANKAKEE
CORN,"173,400",2020,ILLINOIS,KANKAKEE
CORN,"289,500",2023,ILLINOIS,LIVINGSTON
CORN,"289,500",2022,ILLINOIS,LIVINGSTON
CORN,"286,500",2021,ILLINOIS,LIVINGSTON
CORN,"289,500",2020,ILLINOIS,LIVINGSTON
CORN,"123,800",2023,ILLINOIS,PIATT
CORN,"121,200",2022,ILLINOIS,PIATT
CORN,"122,400",2021,ILLINOIS,PIATT
CORN,"120,400",2020,ILLINOIS,PIATT
CORN,"215,000",2023,ILLINOIS,VERMILION
CORN,"212,500",2022,ILLINOIS,VERMILION
CORN,"210,500",2021,ILLINOIS,VERMILION
CORN,"215,500",2020,ILLINOIS,VERMILION
CORN,"74,300",2023,ILLINOIS,BOND
CORN,"69,500",2022,ILLINOIS,BOND
CORN,"71,300",2021,ILLINOIS,BOND
CORN,"70,300",2020,ILLINOIS,BOND
CORN,"21,100",2023,ILLINOIS,CALHOUN
CORN,"14,600",2022,ILLINOIS,CALHOUN
CORN,"19,600",2021,ILLINOIS,CALHOUN
CORN,"18,400",2020,ILLINOIS,CALHOUN
CORN,"79,600",2023,ILLINOIS,CASS
CORN,"77,700",2022,ILLINOIS,CASS
CORN,"79,000",2021,ILLINOIS,CASS
CORN,"80,400",2020,ILLINOIS,CASS
CORN,"197,800",2023,ILLINOIS,CHRISTIAN
CORN,"182,100",2022,ILLINOIS,CHRISTIAN
CORN,"188,100",2021,ILLINOIS,CHRISTIAN
CORN,"186,500",2020,ILLINOIS,CHRISTIAN
CORN,"107,500",2023,ILLINOIS,GREENE
CORN,"101,200",2022,ILLINOIS,GREENE
CORN,"105,000",2021,ILLINOIS,GREENE
CORN,"109,500",2020,ILLINOIS,GREENE
CORN,"56,200",2023,ILLINOIS,JERSEY
CORN,"52,800",2022,ILLINOIS,JERSEY
CORN,"56,900",2020,ILLINOIS,JERSEY
CORN,"175,800",2023,ILLINOIS,MACOUPIN
CORN,"163,500",2022,ILLINOIS,MACOUPIN
CORN,"174,700",2021,ILLINOIS,MACOUPIN
CORN,"178,300",2020,ILLINOIS,MACOUPIN
CORN,"107,200",2023,ILLINOIS,MADISON
CORN,"99,600",2022,ILLINOIS,MADISON
CORN,"104,100",2021,ILLINOIS,MADISON
CORN,"104,300",2020,ILLINOIS,MADISON
CORN,"155,200",2023,ILLINOIS,MONTGOMERY
CORN,"154,100",2022,ILLINOIS,MONTGOMERY
CORN,"154,000",2021,ILLINOIS,MONTGOMERY
CORN,"159,500",2020,ILLINOIS,MONTGOMERY
CORN,"128,900",2023,ILLINOIS,MORGAN
CORN,"125,200",2022,ILLINOIS,MORGAN
CORN,"131,800",2020,ILLINOIS,MORGAN
CORN,"153,600",2023,ILLINOIS,PIKE
CORN,"155,900",2020,ILLINOIS,PIKE
CORN,"198,700",2023,ILLINOIS,SANGAMON
CORN,"188,900",2022,ILLINOIS,SANGAMON
CORN,"191,000",2021,ILLINOIS,SANGAMON
CORN,"220,000",2020,ILLINOIS,SANGAMON
CORN,"49,700",2023,ILLINOIS,SCOTT
CORN,"49,600",2022,ILLINOIS,SCOTT
CORN,"49,200",2021,ILLINOIS,SCOTT
CORN,"53,600",2020,ILLINOIS,SCOTT
CORN,"91,900",2023,ILLINOIS,CLARK
CORN,"88,900",2022,ILLINOIS,CLARK
CORN,"89,500",2021,ILLINOIS,CLARK
CORN,"93,900",2020,ILLINOIS,CLARK
CORN,"78,900",2023,ILLINOIS,CLAY
CORN,"69,400",2022,ILLINOIS,CLAY
CORN,"73,900",2021,ILLINOIS,CLAY
CORN,"71,600",2020,ILLINOIS,CLAY
CORN,"115,900",2023,ILLINOIS,COLES
CORN,"115,500",2021,ILLINOIS,COLES
CORN,"113,100",2020,ILLINOIS,COLES
CORN,"83,500",2023,ILLINOIS,CRAWFORD
CORN,"77,300",2022,ILLINOIS,CRAWFORD
CORN,"82,300",2021,ILLINOIS,CRAWFORD
CORN,"81,500",2020,ILLINOIS,CRAWFORD
CORN,"68,300",2023,ILLINOIS,CUMBERLAND
CORN,"60,200",2022,ILLINOIS,CUMBERLAND
CORN,"61,200",2020,ILLINOIS,CUMBERLAND
CORN,"111,400",2023,ILLINOIS,DOUGLAS
CORN,"106,500",2022,ILLINOIS,DOUGLAS
CORN,"107,900",2020,ILLINOIS,DOUGLAS
CORN,"159,800",2023,ILLINOIS,EDGAR
CORN,"152,100",2022,ILLINOIS,EDGAR
CORN,"158,900",2021,ILLINOIS,EDGAR
CORN,"156,600",2020,ILLINOIS,EDGAR
CORN,"85,500",2023,ILLINOIS,EFFINGHAM
CORN,"81,800",2022,ILLINOIS,EFFINGHAM
CORN,"85,300",2021,ILLINOIS,EFFINGHAM
CORN,"82,900",2020,ILLINOIS,EFFINGHAM
CORN,"122,500",2023,ILLINOIS,FAYETTE
CORN,"113,000",2021,ILLINOIS,FAYETTE
CORN,"113,400",2020,ILLINOIS,FAYETTE
CORN,"103,600",2023,ILLINOIS,JASPER
CORN,"91,900",2022,ILLINOIS,JASPER
CORN,"96,600",2020,ILLINOIS,JASPER
CORN,"77,600",2023,ILLINOIS,LAWRENCE
CORN,"66,500",2022,ILLINOIS,LAWRENCE
CORN,"74,800",2021,ILLINOIS,LAWRENCE
CORN,"71,500",2020,ILLINOIS,LAWRENCE
CORN,"85,000",2023,ILLINOIS,MARION
CORN,"76,700",2022,ILLINOIS,MARION
CORN,"78,600",2021,ILLINOIS,MARION
CORN,"77,500",2020,ILLINOIS,MARION
CORN,"83,900",2023,ILLINOIS,MOULTRIE
CORN,"84,000",2022,ILLINOIS,MOULTRIE
CORN,"81,000",2021,ILLINOIS,MOULTRIE
CORN,"84,700",2020,ILLINOIS,MOULTRIE
CORN,"73,200",2023,ILLINOIS,RICHLAND
CORN,"73,100",2020,ILLINOIS,RICHLAND
CORN,"165,600",2023,ILLINOIS,SHELBY
CORN,"170,300",2022,ILLINOIS,SHELBY
CORN,"162,400",2021,ILLINOIS,SHELBY
CORN,"171,600",2020,ILLINOIS,SHELBY
CORN,"4,730",2022,ILLINOIS,ALEXANDER
CORN,"6,560",2020,ILLINOIS,ALEXANDER
CORN,"95,100",2023,ILLINOIS,CLINTON
CORN,"95,500",2022,ILLINOIS,CLINTON
CORN,"92,100",2021,ILLINOIS,CLINTON
CORN,"96,100",2020,ILLINOIS,CLINTON
CORN,"34,400",2023,ILLINOIS,JACKSON
CORN,"30,000",2022,ILLINOIS,JACKSON
CORN,"32,400",2021,ILLINOIS,JACKSON
CORN,"31,800",2020,ILLINOIS,JACKSON
CORN,"9,120",2023,ILLINOIS,JOHNSON
CORN,"5,790",2022,ILLINOIS,JOHNSON
CORN,"6,770",2020,ILLINOIS,JOHNSON
CORN,"49,900",2023,ILLINOIS,MONROE
CORN,"45,500",2022,ILLINOIS,MONROE
CORN,"50,700",2021,ILLINOIS,MONROE
CORN,"48,800",2020,ILLINOIS,MONROE
CORN,"50,900",2023,ILLINOIS,PERRY
CORN,"42,000",2022,ILLINOIS,PERRY
CORN,"45,900",2020,ILLINOIS,PERRY
CORN,"16,000",2023,ILLINOIS,PULASKI
CORN,"13,800",2022,ILLINOIS,PULASKI
CORN,"16,400",2021,ILLINOIS,PULASKI
CORN,"15,000",2020,ILLINOIS,PULASKI
CORN,"63,800",2023,ILLINOIS,RANDOLPH
CORN,"58,100",2022,ILLINOIS,RANDOLPH
CORN,"64,900",2021,ILLINOIS,RANDOLPH
CORN,"62,000",2020,ILLINOIS,RANDOLPH
CORN,"93,300",2023,ILLINOIS,ST CLAIR
CORN,"88,300",2022,ILLINOIS,ST CLAIR
CORN,"91,100",2021,ILLINOIS,ST CLAIR
CORN,"93,500",2020,ILLINOIS,ST CLAIR
CORN,"12,300",2023,ILLINOIS,UNION
CORN,"11,000",2022,ILLINOIS,UNION
CORN,"11,500",2021,ILLINOIS,UNION
CORN,"11,600",2020,ILLINOIS,UNION
CORN,"101,300",2023,ILLINOIS,WASHINGTON
CORN,"101,600",2022,ILLINOIS,WASHINGTON
CORN,"100,700",2021,ILLINOIS,WASHINGTON
CORN,"97,700",2020,ILLINOIS,WASHINGTON
CORN,"20,600",2023,ILLINOIS,WILLIAMSON
CORN,"18,700",2022,ILLINOIS,WILLIAMSON
CORN,"18,500",2020,ILLINOIS,WILLIAMSON
CORN,"43,700",2023,ILLINOIS,EDWARDS
CORN,"40,300",2022,ILLINOIS,EDWARDS
CORN,"42,700",2021,ILLINOIS,EDWARDS
CORN,"42,300",2020,ILLINOIS,EDWARDS
CORN,"39,400",2023,ILLINOIS,FRANKLIN
CORN,"34,100",2022,ILLINOIS,FRANKLIN
CORN,"37,900",2021,ILLINOIS,FRANKLIN
CORN,"35,300",2020,ILLINOIS,FRANKLIN
CORN,"53,700",2022,ILLINOIS,GALLATIN
CORN,"59,400",2021,ILLINOIS,GALLATIN
CORN,"61,600",2020,ILLINOIS,GALLATIN
CORN,"64,800",2022,ILLINOIS,HAMILTON
CORN,"70,000",2020,ILLINOIS,HAMILTON
CORN,"1,080",2021,ILLINOIS,HARDIN
CORN,"54,700",2023,ILLINOIS,JEFFERSON
CORN,"47,100",2022,ILLINOIS,JEFFERSON
CORN,"50,700",2021,ILLINOIS,JEFFERSON
CORN,"50,200",2020,ILLINOIS,JEFFERSON
CORN,"24,500",2023,ILLINOIS,MASSAC
CORN,"23,600",2022,ILLINOIS,MASSAC
CORN,"22,000",2020,ILLINOIS,MASSAC
CORN,"7,590",2023,ILLINOIS,POPE
CORN,"6,480",2020,ILLINOIS,POPE
CORN,"51,000",2023,ILLINOIS,SALINE
CORN,"42,300",2022,ILLINOIS,SALINE
CORN,"48,600",2021,ILLINOIS,SALINE
CORN,"45,700",2020,ILLINOIS,SALINE
CORN,"49,500",2023,ILLINOIS,WABASH
CORN,"47,300",2022,ILLINOIS,WABASH
CORN,"48,000",2021,ILLINOIS,WABASH
CORN,"50,300",2020,ILLINOIS,WABASH
CORN,"125,100",2023,ILLINOIS,WAYNE
CORN,"114,500",2022,ILLINOIS,WAYNE
CORN,"127,300",2020,ILLINOIS,WAYNE
CORN,"94,100",2023,ILLINOIS,WHITE
CORN,"82,000",2022,ILLINOIS,WHITE
CORN,"93,500",2021,ILLINOIS,WHITE
CORN,"92,600",2020,ILLINOIS,WHITE
CORN,"680,620",2023,ILLINOIS,OTHER COUNTIES
CORN,"530,910",2022,ILLINOIS,OTHER COUNTIES
CORN,"1,987,650",2021,ILLINOIS,OTHER COUNTIES
CORN,"6,390",2020,ILLINOIS,OTHER COUNTIES
CORN,"55,652,000",2023,ILLINOIS,BUREAU
CORN,"54,474,000",2022,ILLINOIS,BUREAU
CORN,"50,468,000",2021,ILLINOIS,BUREAU
CORN,"51,135,000",2020,ILLINOIS,BUREAU
CORN,"28,803,000",2023,ILLINOIS,CARROLL
CORN,"27,909,000",2022,ILLINOIS,CARROLL
CORN,"25,707,000",2021,ILLINOIS,CARROLL
CORN,"26,215,000",2020,ILLINOIS,CARROLL
CORN,"50,399,000",2023,ILLINOIS,HENRY
CORN,"49,627,000",2022,ILLINOIS,HENRY
CORN,"45,461,000",2021,ILLINOIS,HENRY
CORN,"46,677,000",2020,ILLINOIS,HENRY
CORN,"19,684,000",2023,ILLINOIS,JO DAVIESS
CORN,"18,446,000",2022,ILLINOIS,JO DAVIESS
CORN,"19,030,000",2021,ILLINOIS,JO DAVIESS
CORN,"19,986,000",2020,ILLINOIS,JO DAVIESS
CORN,"48,083,000",2023,ILLINOIS,LEE
CORN,"50,266,000",2022,ILLINOIS,LEE
CORN,"44,739,000",2021,ILLINOIS,LEE
CORN,"47,138,000",2020,ILLINOIS,LEE
CORN,"31,112,000",2023,ILLINOIS,MERCER
CORN,"30,364,000",2022,ILLINOIS,MERCER
CORN,"27,764,000",2020,ILLINOIS,MERCER
CORN,"46,612,000",2023,ILLINOIS,OGLE
CORN,"46,705,000",2022,ILLINOIS,OGLE
CORN,"41,889,000",2021,ILLINOIS,OGLE
CORN,"43,978,000",2020,ILLINOIS,OGLE
CORN,"6,582,000",2023,ILLINOIS,PUTNAM
CORN,"6,637,000",2022,ILLINOIS,PUTNAM
CORN,"6,370,000",2021,ILLINOIS,PUTNAM
CORN,"6,347,000",2020,ILLINOIS,PUTNAM
CORN,"14,644,000",2023,ILLINOIS,ROCK ISLAND
CORN,"14,685,000",2022,ILLINOIS,ROCK ISLAND
CORN,"13,740,000",2021,ILLINOIS,ROCK ISLAND
CORN,"12,986,000",2020,ILLINOIS,ROCK ISLAND
CORN,"34,221,000",2023,ILLINOIS,STEPHENSON
CORN,"31,623,000",2022,ILLINOIS,STEPHENSON
CORN,"31,247,000",2021,ILLINOIS,STEPHENSON
CORN,"32,854,000",2020,ILLINOIS,STEPHENSON
CORN,"42,374,000",2023,ILLINOIS,WHITESIDE
CORN,"45,499,000",2022,ILLINOIS,WHITESIDE
CORN,"43,256,000",2021,ILLINOIS,WHITESIDE
CORN,"41,410,000",2020,ILLINOIS,WHITESIDE
CORN,"16,774,000",2023,ILLINOIS,WINNEBAGO
CORN,"17,346,000",2022,ILLINOIS,WINNEBAGO
CORN,"16,467,000",2021,ILLINOIS,WINNEBAGO
CORN,"17,379,000",2020,ILLINOIS,WINNEBAGO
CORN,"14,825,000",2023,ILLINOIS,BOONE
CORN,"14,100,000",2022,ILLINOIS,BOONE
CORN,"14,820,000",2021,ILLINOIS,BOONE
CORN,"14,415,000",2020,ILLINOIS,BOONE
CORN,"487,000",2021,ILLINOIS,COOK
CORN,"42,509,000",2023,ILLINOIS,DE KALB
CORN,"40,898,000",2022,ILLINOIS,DE KALB
CORN,"38,493,000",2021,ILLINOIS,DE KALB
CORN,"38,421,000",2020,ILLINOIS,DE KALB
CORN,"290,000",2022,ILLINOIS,DU PAGE
CORN,"19,989,000",2022,ILLINOIS,GRUNDY
CORN,"20,482,000",2021,ILLINOIS,GRUNDY
CORN,"17,704,000",2020,ILLINOIS,GRUNDY
CORN,"15,222,000",2023,ILLINOIS,KANE
CORN,"14,706,000",2022,ILLINOIS,KANE
CORN,"14,662,000",2021,ILLINOIS,KANE
CORN,"13,120,000",2020,ILLINOIS,KANE
CORN,"14,558,000",2023,ILLINOIS,KENDALL
CORN,"15,268,000",2022,ILLINOIS,KENDALL
CORN,"14,706,000",2021,ILLINOIS,KENDALL
CORN,"12,459,000",2020,ILLINOIS,KENDALL
CORN,"1,730,000",2023,ILLINOIS,LAKE
CORN,"1,418,000",2022,ILLINOIS,LAKE
CORN,"1,036,000",2021,ILLINOIS,LAKE
CORN,"1,367,000",2020,ILLINOIS,LAKE
CORN,"55,403,000",2023,ILLINOIS,LA SALLE
CORN,"60,500,000",2022,ILLINOIS,LA SALLE
CORN,"52,453,000",2020,ILLINOIS,LA SALLE
CORN,"15,246,000",2020,ILLINOIS,MCHENRY
CORN,"17,509,000",2023,ILLINOIS,WILL
CORN,"18,203,000",2022,ILLINOIS,WILL
CORN,"16,509,000",2021,ILLINOIS,WILL
CORN,"15,538,000",2020,ILLINOIS,WILL
CORN,"28,245,000",2023,ILLINOIS,ADAMS
CORN,"29,202,000",2022,ILLINOIS,ADAMS
CORN,"27,189,000",2020,ILLINOIS,ADAMS
CORN,"7,427,000",2023,ILLINOIS,BROWN
CORN,"6,670,000",2022,ILLINOIS,BROWN
CORN,"6,730,000",2021,ILLINOIS,BROWN
CORN,"6,399,000",2020,ILLINOIS,BROWN
CORN,"26,719,000",2023,ILLINOIS,FULTON
CORN,"27,646,000",2022,ILLINOIS,FULTON
CORN,"24,968,000",2021,ILLINOIS,FULTON
CORN,"24,298,000",2020,ILLINOIS,FULTON
CORN,"33,101,000",2023,ILLINOIS,HANCOCK
CORN,"34,915,000",2022,ILLINOIS,HANCOCK
CORN,"32,626,000",2021,ILLINOIS,HANCOCK
CORN,"33,583,000",2020,ILLINOIS,HANCOCK
CORN,"21,041,000",2023,ILLINOIS,HENDERSON
CORN,"19,972,000",2022,ILLINOIS,HENDERSON
CORN,"19,178,000",2020,ILLINOIS,HENDERSON
CORN,"33,310,000",2023,ILLINOIS,KNOX
CORN,"33,938,000",2022,ILLINOIS,KNOX
CORN,"30,606,000",2021,ILLINOIS,KNOX
CORN,"31,365,000",2020,ILLINOIS,KNOX
CORN,"29,348,000",2023,ILLINOIS,MCDONOUGH
CORN,"29,471,000",2022,ILLINOIS,MCDONOUGH
CORN,"27,353,000",2020,ILLINOIS,MCDONOUGH
CORN,"11,724,000",2023,ILLINOIS,SCHUYLER
CORN,"11,424,000",2022,ILLINOIS,SCHUYLER
CORN,"10,859,000",2021,ILLINOIS,SCHUYLER
CORN,"11,135,000",2020,ILLINOIS,SCHUYLER
CORN,"30,399,000",2022,ILLINOIS,WARREN
CORN,"31,353,000",2020,ILLINOIS,WARREN
CORN,"23,430,000",2022,ILLINOIS,DE WITT
CORN,"20,711,000",2021,ILLINOIS,DE WITT
CORN,"20,193,000",2020,ILLINOIS,DE WITT
CORN,"36,985,000",2023,ILLINOIS,LOGAN
CORN,"40,253,000",2022,ILLINOIS,LOGAN
CORN,"34,588,000",2021,ILLINOIS,LOGAN
CORN,"38,378,000",2020,ILLINOIS,LOGAN
CORN,"70,336,000",2023,ILLINOIS,MCLEAN
CORN,"70,981,000",2022,ILLINOIS,MCLEAN
CORN,"64,380,000",2021,ILLINOIS,MCLEAN
CORN,"62,528,000",2020,ILLINOIS,MCLEAN
CORN,"30,865,000",2023,ILLINOIS,MACON
CORN,"32,527,000",2022,ILLINOIS,MACON
CORN,"29,451,000",2021,ILLINOIS,MACON
CORN,"30,607,000",2020,ILLINOIS,MACON
CORN,"19,931,000",2022,ILLINOIS,MARSHALL
CORN,"19,991,000",2021,ILLINOIS,MARSHALL
CORN,"18,933,000",2020,ILLINOIS,MARSHALL
CORN,"25,867,000",2023,ILLINOIS,MASON
CORN,"24,717,000",2022,ILLINOIS,MASON
CORN,"22,958,000",2021,ILLINOIS,MASON
CORN,"23,330,000",2020,ILLINOIS,MASON
CORN,"16,402,000",2023,ILLINOIS,MENARD
CORN,"16,349,000",2022,ILLINOIS,MENARD
CORN,"15,155,000",2021,ILLINOIS,MENARD
CORN,"16,611,000",2020,ILLINOIS,MENARD
CORN,"22,616,000",2023,ILLINOIS,PEORIA
CORN,"22,360,000",2022,ILLINOIS,PEORIA
CORN,"21,758,000",2021,ILLINOIS,PEORIA
CORN,"22,490,000",2020,ILLINOIS,PEORIA
CORN,"19,969,000",2023,ILLINOIS,STARK
CORN,"20,379,000",2022,ILLINOIS,STARK
CORN,"18,462,000",2021,ILLINOIS,STARK
CORN,"18,319,000",2020,ILLINOIS,STARK
CORN,"31,079,000",2023,ILLINOIS,TAZEWELL
CORN,"31,473,000",2022,ILLINOIS,TAZEWELL
CORN,"28,897,000",2021,ILLINOIS,TAZEWELL
CORN,"27,153,000",2020,ILLINOIS,TAZEWELL
CORN,"26,427,000",2023,ILLINOIS,WOODFORD
CORN,"28,920,000",2022,ILLINOIS,WOODFORD
CORN,"25,543,000",2021,ILLINOIS,WOODFORD
CORN,"24,227,000",2020,ILLINOIS,WOODFORD
CORN,"57,714,000",2023,ILLINOIS,CHAMPAIGN
CORN,"57,952,000",2022,ILLINOIS,CHAMPAIGN
CORN,"58,269,000",2021,ILLINOIS,CHAMPAIGN
CORN,"52,316,000",2020,ILLINOIS,CHAMPAIGN
CORN,"30,503,000",2023,ILLINOIS,FORD
CORN,"30,015,000",2022,ILLINOIS,FORD
CORN,"26,527,000",2021,ILLINOIS,FORD
